Date,SPY US Equity
20140313,-0.011213170979298193
20140314,-0.002807672852226939
20140317,0.009043334414085447
20140318,0.007137758301846375
20140319,-0.005328441756590863
20140320,0.005822972249724057
20140321,-0.0038642184066810525
20140324,-0.004135807457036678
20140325,0.00474573583680904
20140326,-0.0071922444339782565
20140327,-0.0021080449078763053
20140328,0.004929991998018801
20140331,0.008194300397826648
20140401,0.006630394795913874
20140402,0.0033470505870762945
20140403,-0.0013237736243730813
20140404,-0.01182198343363583
20140407,-0.01105149394805005
20140408,0.004122710609017144
20140409,0.010751233689639372
20140410,-0.02103310341101905
20140411,-0.008981033351853074
20140414,0.00787852480302087
20140415,0.006887143141453889
20140416,0.010450849953828056
20140417,0.0014235872423875584
20140421,0.0034870515712681627
20140422,0.004544617198437795
20140423,-0.0023418001235999686
20140424,0.002027461720860879
20140425,-0.00819922233045256
20140428,0.00314058656341909
20140429,0.004681995520821269
20140430,0.0029828066522215035
20140501,7.989860805657223e-05
20140502,-0.001407566830455842
20140505,0.0019146195708930058
20140506,-0.008704472196891744
20140507,0.0058896016371348114
20140508,-0.0010911865140351695
20140509,0.001518926299027834
20140512,0.009708951434467039
20140513,0.0009222836809044122
20140514,-0.004737766212157046
20140515,-0.008780104343092954
20140516,0.0034682576892786088
20140519,0.0036694244353860928
20140520,-0.00630491163630742
20140521,0.008423961135630265
20140522,0.0024327191618234156
20140523,0.004008546558083914
20140527,0.006146596353192368
20140528,-0.0007310226461101355
20140529,0.005173113253972295
20140530,0.0016114125502708632
20140602,0.0011158618691760047
20140603,-0.0004930041637417615
20140604,0.002023028931815718
20140605,0.006522332344668591
20140606,0.004756538246631248
20140609,0.0010493265792363982
20140610,0.00010218007652951222
20140611,-0.003476116379437011
20140612,-0.007080188317924896
20140613,0.0030484584425742867
20140616,0.0008247295815828615
20140617,0.0027789518486442955
20140618,0.007313955997184651
20140619,0.0011464500720701487
20140620,0.0020283951945154755
20140623,-0.0003062685292460898
20140624,-0.006023959287068448
20140625,0.0045199590919924315
20140626,-0.000715941773186124
20140627,0.0019440779315573753
20140630,-0.0005101766822405152
20140701,0.006692916604857491
20140702,0.0010152472736257856
20140703,0.004918085991742593
20140707,-0.0034816379211904946
20140708,-0.006429706982453376
20140709,0.0044844877729413035
20140710,-0.003957075243577024
20140711,0.0013751090131932653
20140714,0.0050353363053503575
20140715,-0.0018724999349224447
20140716,0.003701024881365589
20140717,-0.011365854165535705
20140718,0.010218611469655414
20140721,-0.0018708814302876853
20140722,0.0043581263068877
20140723,0.0022197820703433457
20140724,5.063865121646138e-05
20140725,-0.004681536413963738
20140728,0.0004046815878548937
20140729,-0.00429771360711495
20140730,0.00015263914828533842
20140731,-0.019748375337510282
20140801,-0.0030557958003822883
20140804,0.007221123374267391
20140805,-0.0096961057581203
20140806,0.0003125370207543998
20140807,-0.005415020656705849
20140808,0.011568745598293795
20140811,0.0028724192738387444
20140812,-0.001367805088659635
20140813,0.006769247852162152
20140814,0.004722042475502342
20140815,-0.00020436667351775295
20140818,0.008378994287076003
20140819,0.005218912258449393
20140820,0.002671673918654749
20140821,0.002915668009191963
20140822,-0.0015538635453413718
20140825,0.005070540538214097
20140826,0.0006491760260491919
20140827,-0.0003994093306585178
20140828,-0.0005491218616714422
20140829,0.002848207177230666
20140902,-0.0004983162605435298
20140903,-0.0005487060679029154
20140904,-0.0014452061627924229
20140905,0.004494330703266991
20140908,-0.002585522890602099
20140909,-0.006331548388677555
20140910,0.003763149805706245
20140911,0.0011495080311303418
20140912,-0.0058413788301947545
20140915,-0.0007479521723906535
20140916,0.0075333742726708675
20140917,0.0013467122716732671
20140918,0.005330067307686814
20140919,-0.0008999651114846019
20140922,-0.00772320277092009
20140923,-0.005723798582161543
20140924,0.007827546897480664
20140925,-0.01613555186244131
20140926,0.007945701284048923
20140929,-0.0018195668108713647
20140930,-0.0026320942715952755
20141001,-0.013552079182763688
20141002,0.00015454665728453776
20141003,0.011009162498258673
20141006,-0.0011700375442527111
20141007,-0.01543638865478747
20141008,0.01748926495400438
20141009,-0.019833367084213238
20141010,-0.011413925390376223
20141013,-0.01642767363194786
20141014,0.0015480599773074477
20141015,-0.006766385436057121
20141016,-0.000858044318049922
20141017,0.011810989956047013
20141020,0.00970938841839697
20141021,0.01981077647410512
20141022,-0.007110609282308555
20141023,0.011624721308997499
20141024,0.007695001517521449
20141027,-0.0013744538095481484
20141028,0.011470126109907053
20141029,-0.001512121919345466
20141030,0.006410838066468694
20141031,0.011435529917548815
20141103,0.0005455654331547599
20141104,-0.0034695281486827323
20141105,0.006316461333105483
20141106,0.004002923894402599
20141107,0.0009352760940628535
20141110,0.0031473126985255284
20141111,0.0009560122797938053
20141112,-0.0010526151552063823
20141113,0.0011273567250091876
20141114,0.0002451649570125447
20141117,0.0006361585382836932
20141118,0.0057741169030425255
20141119,-0.001605721927264936
20141120,0.0017541107118841381
20141121,0.00535107395041412
20141124,0.0028063476964608203
20141125,-0.0007240513500071932
20141126,0.0025593627686604226
20141128,-0.002119412569847934
20141201,-0.006949943058458197
20141202,0.006439558774659071
20141203,0.0038875810027168
20141204,-0.0011065924341255862
20141205,0.0016376206779604718
20141208,-0.006683083560970804
20141209,-0.0006773202348044904
20141210,-0.01603085824493733
20141211,0.005069279783698866
20141212,-0.01616138540488432
20141215,-0.006869210881772503
20141216,-0.008019612494696515
20141217,0.019604337535850558
20141218,0.024729154861680813
20141219,0.004253703627285166
20141222,0.004600028709088155
20141223,0.00134980219262415
20141224,9.640118578913004e-05
20141226,0.003224499442887385
20141229,0.001343520566721379
20141230,-0.005366329656032343
20141231,-0.009922872367966962
20150102,-0.0005350817073070946
20150105,-0.018059863194704873
20150106,-0.009418976163124704
20150107,0.012461551354706168
20150108,0.017744976367436438
20150109,-0.00801383943855316
20150112,-0.007833724068550763
20150113,-0.002812390599010728
20150114,-0.006037069014751539
20150115,-0.009161303842305957
20150116,0.01311485848426397
20150120,0.0021077571185905697
20150121,0.005072952745212689
20150122,0.014870704544897473
20150123,-0.005482861870530487
20150126,0.002342248746485698
20150127,-0.013190692551287242
20150128,-0.01282454114551912
20150129,0.009244581133184715
20150130,-0.01257581902472149
20150202,0.012384255713606462
20150203,0.014460772227427476
20150204,-0.0038075342004177948
20150205,0.010095011547216037
20150206,-0.0027655926893496163
20150209,-0.00447586276369516
20150210,0.010653568533515623
20150211,0.0005804891099476794
20150212,0.009616530787443178
20150213,0.004116621543237553
20150217,0.001572800264075136
20150218,9.531841196297464e-05
20150219,-0.0007140122480562283
20150220,0.005995845423904189
20150223,-0.00014194563000291538
20150224,0.0028457442676628197
20150225,-0.0008499117769138476
20150226,-0.0011815856558708981
20150227,-0.003406028826255625
20150302,0.0063137993173254525
20150303,-0.004103973739692068
20150304,-0.004215212172825278
20150305,0.0010936514395079033
20150306,-0.014064842034636094
20150309,0.004144793488295662
20150310,-0.01622184040124508
20150311,-0.002341581677151039
20150312,0.01271361338177246
20150313,-0.006145879545350175
20150316,0.01337432101778746
20150317,-0.0029722058877776902
20150318,0.012021656937440062
20150319,-0.00456175928534408
20150320,0.008826152025634748
20150323,-0.0019487281069231477
20150324,-0.005618896657896277
20150325,-0.01465392146814326
20150326,-0.0023814672575624973
20150327,0.0022894710125640483
20150330,0.012200323363594778
20150331,-0.008739607618285183
20150401,-0.0035365962130426976
20150402,0.003573243552280614
20150406,0.006757623198117013
20150407,-0.002646097710491402
20150408,0.0033525370102369667
20150409,0.0044478916387002965
20150410,0.005457055347051432
20150413,-0.004522685830741224
20150414,0.0019125434295512722
20150415,0.004487241876048875
20150416,-0.00028478712162660624
20150417,-0.011503965130412852
20150420,0.009136825409550964
20150421,-0.0011911452655062327
20150422,0.004914295418806169
20150423,0.002516260766975531
20150424,0.0023194986724766053
20150427,-0.004157239563125303
20150428,0.0031789127135131157
20150429,-0.004114483108403344
20150430,-0.010020301662917452
20150501,0.010841501069398074
20150504,0.002847158481308787
20150505,-0.011451718397431088
20150506,-0.00411705707260257
20150507,0.003989506428530687
20150508,0.013166232789868282
20150511,-0.004796058395870051
20150512,-0.0029679891485738796
20150513,0.00019044379842569903
20150514,0.010427896688625093
20150515,0.0010839423652662106
20150518,0.003106729603702396
20150519,-0.0003287934812200577
20150520,-0.0007038071684689617
20150521,0.0029124590170874765
20150522,-0.0023890475255841093
20150526,-0.010751601977588288
20150527,0.009492322472719472
20150528,-0.0011285797054783053
20150529,-0.0062128761035438185
20150601,0.0020364230019231933
20150602,-0.0009924490810794273
20150603,0.0026493376922247514
20150604,-0.008450057380870235
20150605,-0.001709560242565522
20150608,-0.0061497054832369
20150609,-0.0001437254390245224
20150610,0.011993072086507128
20150611,0.003223725595110416
20150612,-0.00765470015409464
20150615,-0.00428571275318701
20150616,0.005451575785522467
20150617,0.001617497042535998
20150618,0.010399131738560996
20150619,-0.0044390351332292965
20150622,0.005122999310304133
20150623,0.0007084007654325486
20150624,-0.007262972690630476
20150625,-0.003040301974571946
20150626,-0.0001906985067291478
20150629,-0.02097015132702329
20150630,0.0020928174070018457
20150701,0.008015605352740485
20150702,-0.0009157152952006253
20150706,-0.0028459155461179053
20150707,0.006288861389091682
20150708,-0.016777400491795103
20150709,0.0018092449622311157
20150710,0.012591509334348716
20150713,0.011037186479176508
20150714,0.0043382487326733
20150715,-0.0003325564813928539
20150716,0.00802446300874804
20150717,0.000848016533682161
20150720,0.0005175587476660137
20150721,-0.003951133136259943
20150722,-0.0017946715724552753
20150723,-0.005630232268295399
20150724,-0.010371648055195859
20150727,-0.00581738456986447
20150728,0.012282895831740914
20150729,0.006878779781046562
20150730,0.00023721107850205314
20150731,-0.0015175781706961988
20150803,-0.0033731428808790875
20150804,-0.0019541102039071223
20150805,0.0032953506911670427
20150806,-0.008187570773419361
20150807,-0.0019197296882860204
20150810,0.012598738455019687
20150811,-0.009023114377251229
20150812,0.001197991457192682
20150813,-0.001244312995961172
20150814,0.0036424979584819273
20150817,0.005586840386694769
20150818,-0.002896873537789446
20150819,-0.007905463300829974
20150820,-0.02088114739763225
20150821,-0.030102394968351653
20150824,-0.04210679013639884
20150825,-0.01176792118988923
20150826,0.038393343509622424
20150827,0.024735283808961617
20150828,5.006761941395155e-05
20150831,-0.008079046625245723
20150901,-0.029847622925578632
20150902,0.01898120760487587
20150903,0.0007165136019982032
20150904,-0.015136905730985584
20150908,0.025130863843977336
20150909,-0.01337170150501188
20150910,0.0054418887313307795
20150911,0.004544132865659911
20150914,-0.0037104842261687088
20150915,0.012499749787677095
20150916,0.008666545034910822
20150917,-0.0022478403596546404
20150918,-0.01633945108604129
20150921,0.0051672155692039645
20150922,-0.012979353376732172
20150923,-0.0015988230821744054
20150924,-0.003615785492964041
20150925,-0.00025900115741128715
20150928,-0.025097237337749823
20150929,0.0005848598412456774
20150930,0.018658335605800103
20151001,0.002608922363172672
20151002,0.014938324848199125
20151005,0.017794713686116514
20151006,-0.003426481793233349
20151007,0.008190824156926402
20151008,0.009026355952725273
20151009,0.0005963739796932543
20151012,0.0009438806456276705
20151013,-0.006302098984126703
20151014,-0.004793863320318503
20151015,0.015354044524378718
20151016,0.004546809820447972
20151019,0.0004921246342668439
20151020,-0.001376942168428985
20151021,-0.006105667194737152
20151022,0.01689359416920433
20151023,0.01096192285688069
20151026,-0.0024576389146404587
20151027,-0.0019324884330842451
20151028,0.011374475120764727
20151029,-0.0005742829069177446
20151030,-0.004309596729619503
20151102,0.011831085629084415
20151103,0.0028989363675782087
20151104,-0.003032732688767581
20151105,-0.000998258481618608
20151106,-0.0005237735897117846
20151109,-0.009331453768818831
20151110,0.0023067358401578364
20151111,-0.003931782793196614
20151112,-0.013959698108912955
20151113,-0.011228302465119744
20151116,0.015206784853562194
20151117,-0.0007294792602808853
20151118,0.015866494141451915
20151119,-0.0008623319614738945
20151120,0.0036480210475091646
20151123,-0.0011508479245043723
20151124,0.0013394021604327122
20151125,-0.00014329639234023084
20151130,-0.0030096555119211166
20151201,0.00953556599387606
20151202,-0.01020986113360789
20151203,-0.01399779449436489
20151204,0.019502715204057886
20151207,-0.006058577957905986
20151208,-0.006724435183306898
20151209,-0.007774433124355218
20151210,0.0025808259620663243
20151211,-0.019381123637137954
20151214,0.00505677408306604
20151215,0.010497422500507003
20151216,0.014628245448186528
20151217,-0.015238084005935515
20151218,-0.017813602530693307
20151221,0.008245004555924806
20151222,0.009074167729451688
20151223,0.012383234720343417
20151224,-0.0016498435715831539
20151228,-0.0022853545425733923
20151229,0.010671769350617977
20151230,-0.007087319583110152
20151231,-0.010003515388843476
20160104,-0.013983409145905568
20160105,0.0016952984971736473
20160106,-0.01261448948535615
